headline,cleaned_headline,char_count,word_count,avg_word_length,quote_count,exclamation_count,question_mark_count,is_sarcastic
"OMG, are you for real? I'd think that if you saw a plane flying low, being chased by a fighter jet, you'd get out of the way. Any SANE person would...
Further, you'd be peeved if you found out that it was your govt. being completely insensitive (not to mention wasteful). The govt. screwed up...if it had been Bush you'd be crying bloody murder.",omg are you for real i would think that if you saw a plane flying low being chased by a fighter jet you would get out of the way any sane person would further you would be peeved if you found out that it was your govt being completely insensitive not to mention wasteful the govt screwed upif it had been bush you would be crying bloody murder,346,64,4.40625,4,0,1,1
Did your mummy read you scary stories when you were littler?,did your mummy read you scary stories when you were littler,60,11,4.545454545454546,0,0,1,1
"emoticonXDonno
You aren't seriously going to deny the homophobia in sports by pointing to a FEMALE dominated area, are you? 
",emoticonxdonno you are not seriously going to deny the homophobia in sports by pointing to a female dominated area are you,127,20,5.2,1,0,1,1
"your ""minds""? How many do you have? Oh, and ""I wanted to see what inferior it was""? Nice example of your supposed superiority.",your minds how many do you have oh and i wanted to see what inferior it was nice example of your supposed superiority,126,23,4.521739130434782,4,0,3,1
Were most of these people the ones who were too lazy to work?,were most of these people the ones who were too lazy to work,61,13,3.769230769230769,0,0,1,1
"I'm afraid I don't recall ever saying that. Surely if I said it, you could produce some evidence, right?
",i am afraid i do not recall ever saying that surely if i said it you could produce some evidence right,106,19,4.526315789473684,2,0,1,1
"That's funny since it was a gay bar where the discrimination that was stonewall supposedly happened.
Here is why gay bars have been such a target of policing--they are very bad places:
Gay lifestyle is fuelled by drugs, research reveals | Society | The Observer
""'The gay scene is bar and club orientated,' said Monty Moncrieff, project co-ordinator at Antidote, a drugs service for gay, lesbian, bisexual and transgender people. 'That is where people go to meet other gay people and there is a lot of cocaine, ecstasy, ketamine and GHB around. It is a hedonistic culture and often the lifestyle and recreational drug use go hand in hand.'""
'Where everyone knows your name' my @#%&. emoticonXRolleyes More like 'where everybody knows the name of a local pusher.' emoticonXAngel",that is funny since it was a gay bar where the discrimination that was stonewall supposedly happened here is why gay bars have been such a target of policingthey are very bad places gay lifestyle is fuelled by drugs research reveals society the observer the gay scene is bar and club orientated said monty moncrieff project coordinator at antidote a drugs service for gay lesbian bisexual and transgender people that is where people go to meet other gay people and there is a lot of cocaine ecstasy ketamine and ghb around it is a hedonistic culture and often the lifestyle and recreational drug use go hand in hand where everyone knows your name my emoticonxrolleyes more like where everybody knows the name of a local pusher emoticonxangel,781,129,5.0310077519379846,11,0,0,1
"Gee... and the US is the world's No. 1 Christian industrialised nation!
Just look at what Christianity does for morality! Or maybe it has nothing to do with Christianity, rather with moralistic arrogance.",gee and the us is the worlds no christian industrialised nation just look at what christianity does for morality or maybe it has nothing to do with christianity rather with moralistic arrogance,205,33,5.212121212121212,1,2,0,1
"A government that respects people's liberties is far worse than one that imposes the majority's version of morality on a resistant and dissident minority?
Humbug! You only say that because you believe you are in a majority on equal rights for gay Americans.
",a government that respects peoples liberties is far worse than one that imposes the majoritys version of morality on a resistant and dissident minority humbug you only say that because you believe you are in a majority on equal rights for gay americans,260,43,5.0,2,1,1,1
Thank you for this thoughtful exposition on the historicity of your loving mentor.,thank you for this thoughtful exposition on the historicity of your loving mentor,82,13,5.384615384615385,0,0,0,1
So you're stumped again on who your missing link is. Not surprised. OH YE OF GREAT FAITH!!,so you are stumped again on who your missing link is not surprised oh ye of great faith,90,17,4.352941176470588,1,2,0,1
"I'm going to ask you a direct question, which I am sure you will ignore.
John is an atheist.
He has stolen some money. He is sincerely remorseful over his actions.
Since John is remorseful, has your Judeo-Christian God FORGIVEN John?
You can ""blah, blah, blah"" all you want, but a ""yes"" or a ""no"" needs to be given EXPLICITLY in your answer.
",i am going to ask you a direct question which i am sure you will ignore john is an atheist he has stolen some money he is sincerely remorseful over his actions since john is remorseful has your judeochristian god forgiven john you can blah blah blah all you want but a yes or a no needs to be given explicitly in your answer,347,63,4.428571428571429,7,0,1,1
"Uhm, I asked what the normal person would take it to mean, not what someone like you would! emoticonXAngel 
And contra your claim, normal people frequently use the word 'essentially' like I did.
I don't need to support my last statement - every thinking person realizes that it is true - but I will support it a bit anyway. Anyone can Google ""There are essentially no"" and get 44,000 hits. Here are lines from the first page of hits.
",uhm i asked what the normal person would take it to mean not what someone like you would emoticonxangel and contra your claim normal people frequently use the word essentially like i did i do not need to support my last statement every thinking person realizes that it is true but i will support it a bit anyway anyone can google there are essentially no and get hits here are lines from the first page of hits,437,79,4.481012658227848,5,1,0,1
